,Date,北京,天津,上海,重庆,内蒙古,新疆,西藏,宁夏,广西,香港,澳门,黑龙江,吉林,辽宁,河北,山西,青海,山东,河南,江苏,安徽,浙江,福建,江西,湖南,湖北,广东,台湾,海南,甘肃,陕西,四川,贵州,云南,Total
130,2020-04-09,8,3,7,6,1,3,0,0,2,4,0,13,1,2,6,0,0,7,22,0,6,1,1,1,4,3216,8,5,6,2,3,3,2,2,3345
131,2020-04-10,8,3,7,6,1,3,0,0,2,4,0,13,1,2,6,0,0,7,22,0,6,1,1,1,4,3219,8,6,6,2,3,3,2,2,3349
132,2020-04-11,8,3,7,6,1,3,0,0,2,4,0,13,1,2,6,0,0,7,22,0,6,1,1,1,4,3219,8,6,6,2,3,3,2,2,3349
133,2020-04-12,8,3,7,6,1,3,0,0,2,4,0,13,1,2,6,0,0,7,22,0,6,1,1,1,4,3221,8,6,6,2,3,3,2,2,3351
134,2020-04-13,8,3,7,6,1,3,0,0,2,4,0,13,1,2,6,0,0,7,22,0,6,1,1,1,4,3221,8,6,6,2,3,3,2,2,3351
135,2020-04-14,8,3,7,6,1,3,0,0,2,4,0,13,1,2,6,0,0,7,22,0,6,1,1,1,4,3222,8,6,6,2,3,3,2,2,3352
136,2020-04-15,8,3,7,6,1,3,0,0,2,4,0,13,1,2,6,0,0,7,22,0,6,1,1,1,4,3222,8,6,6,2,3,3,2,2,3352
137,2020-04-16,8,3,7,6,1,3,0,0,2,4,0,13,1,2,6,0,0,7,22,0,6,1,1,1,4,4512,8,6,6,2,3,3,2,2,4642
138,2020-04-17,8,3,7,6,1,3,0,0,2,4,0,13,1,2,6,0,0,7,22,0,6,1,1,1,4,4512,8,6,6,2,3,3,2,2,4642
139,2020-04-18,8,3,7,6,1,3,0,0,2,4,0,13,1,2,6,0,0,7,22,0,6,1,1,1,4,4512,8,6,6,2,3,3,2,2,4642
140,2020-04-19,8,3,7,6,1,3,0,0,2,4,0,13,1,2,6,0,0,7,22,0,6,1,1,1,4,4512,8,6,6,2,3,3,2,2,4642
141,2020-04-20,8,3,7,6,1,3,0,0,2,4,0,13,1,2,6,0,0,7,22,0,6,1,1,1,4,4512,8,6,6,2,3,3,2,2,4642
142,2020-04-21,8,3,7,6,1,3,0,0,2,4,0,13,1,2,6,0,0,7,22,0,6,1,1,1,4,4512,8,6,6,2,3,3,2,2,4642
143,2020-04-22,8,3,7,6,1,3,0,0,2,4,0,13,1,2,6,0,0,7,22,0,6,1,1,1,4,4512,8,6,6,2,3,3,2,2,4642
144,2020-04-23,8,3,7,6,1,3,0,0,2,4,0,13,1,2,6,0,0,7,22,0,6,1,1,1,4,4512,8,6,6,2,3,3,2,2,4642
145,2020-04-24,8,3,7,6,1,3,0,0,2,4,0,13,1,2,6,0,0,7,22,0,6,1,1,1,4,4512,8,6,6,2,3,3,2,2,4642
146,2020-04-25,8,3,7,6,1,3,0,0,2,4,0,13,1,2,6,0,0,7,22,0,6,1,1,1,4,4512,8,6,6,2,3,3,2,2,4642
147,2020-04-26,9,3,7,6,1,3,0,0,2,4,0,13,1,2,6,0,0,7,22,0,6,1,1,1,4,4512,8,6,6,2,3,3,2,2,4643
148,2020-04-27,9,3,7,6,1,3,0,0,2,4,0,13,1,2,6,0,0,7,22,0,6,1,1,1,4,4512,8,6,6,2,3,3,2,2,4643
149,2020-04-28,9,3,7,6,1,3,0,0,2,4,0,13,1,2,6,0,0,7,22,0,6,1,1,1,4,4512,8,6,6,2,3,3,2,2,4643
150,2020-04-29,9,3,7,6,1,3,0,0,2,4,0,13,1,2,6,0,0,7,22,0,6,1,1,1,4,4512,8,6,6,2,3,3,2,2,4643
151,2020-04-30,9,3,7,6,1,3,0,0,2,4,0,13,1,2,6,0,0,7,22,0,6,1,1,1,4,4512,8,6,6,2,3,3,2,2,4643
152,2020-05-01,9,3,7,6,1,3,0,0,2,4,0,13,1,2,6,0,0,7,22,0,6,1,1,1,4,4512,8,6,6,2,3,3,2,2,4643
153,2020-05-02,9,3,7,6,1,3,0,0,2,4,0,13,1,2,6,0,0,7,22,0,6,1,1,1,4,4512,8,6,6,2,3,3,2,2,4643
154,2020-05-03,9,3,7,6,1,3,0,0,2,4,0,13,1,2,6,0,0,7,22,0,6,1,1,1,4,4512,8,6,6,2,3,3,2,2,4643
