,date,province,confirmed,cured,dead,nowc
2482,2020-04-01,甘肃省,138,127,2,9
2483,2020-04-01,青海省,18,18,0,0
2484,2020-04-01,宁夏回族自治区,75,75,0,0
2485,2020-04-01,新疆维吾尔自治区,76,73,3,0
2486,2020-04-01,台湾省,329,45,5,279
2487,2020-04-01,香港特别行政区,765,147,4,614
2488,2020-04-01,澳门特别行政区,41,10,0,31
2489,2020-04-02,北京市,583,434,8,141
2490,2020-04-02,天津市,177,140,3,34
2491,2020-04-02,河北省,326,310,6,10
2492,2020-04-02,山西省,137,133,0,4
2493,2020-04-02,内蒙古自治区,117,74,1,42
2494,2020-04-02,辽宁省,141,124,2,15
2495,2020-04-02,吉林省,98,92,1,5
2496,2020-04-02,黑龙江省,489,469,13,7
2497,2020-04-02,上海市,526,343,6,177
2498,2020-04-02,江苏省,651,632,0,19
2499,2020-04-02,浙江省,1260,1228,1,31
2500,2020-04-02,安徽省,990,984,6,0
2501,2020-04-02,福建省,349,300,1,48
2502,2020-04-02,江西省,937,935,1,1
2503,2020-04-02,山东省,778,754,7,17
2504,2020-04-02,河南省,1276,1251,22,3
2505,2020-04-02,湖北省,67802,63470,3203,1129
2506,2020-04-02,湖南省,1019,1014,4,1
2507,2020-04-02,广东省,1514,1368,8,138
2508,2020-04-02,广西壮族自治区,254,252,2,0
2509,2020-04-02,海南省,168,162,6,0
2510,2020-04-02,重庆市,579,570,6,3
2511,2020-04-02,四川省,555,537,3,15
2512,2020-04-02,贵州省,147,144,2,1
2513,2020-04-02,云南省,184,172,2,10
2514,2020-04-02,西藏自治区,1,1,0,0
2515,2020-04-02,陕西省,255,244,3,8
2516,2020-04-02,甘肃省,138,127,2,9
2517,2020-04-02,青海省,18,18,0,0
2518,2020-04-02,宁夏回族自治区,75,75,0,0
2519,2020-04-02,新疆维吾尔自治区,76,73,3,0
2520,2020-04-02,台湾省,339,50,5,284
2521,2020-04-02,香港特别行政区,802,154,4,644
2522,2020-04-02,澳门特别行政区,41,10,0,31
2523,2020-04-03,北京市,585,438,8,139
2524,2020-04-03,天津市,180,140,3,37
2525,2020-04-03,河北省,326,310,6,10
2526,2020-04-03,山西省,137,133,0,4
2527,2020-04-03,内蒙古自治区,117,74,1,42
2528,2020-04-03,辽宁省,141,125,2,14
2529,2020-04-03,吉林省,98,92,1,5
2530,2020-04-03,黑龙江省,491,469,13,9
2531,2020-04-03,上海市,529,348,6,175
2532,2020-04-03,江苏省,651,632,0,19
2533,2020-04-03,浙江省,1262,1229,1,32
2534,2020-04-03,安徽省,990,984,6,0
2535,2020-04-03,福建省,350,301,1,48
2536,2020-04-03,江西省,937,935,1,1
2537,2020-04-03,山东省,778,755,7,16
2538,2020-04-03,河南省,1276,1251,22,3
2539,2020-04-03,湖北省,67803,63470,3207,1126
2540,2020-04-03,湖南省,1019,1014,4,1
2541,2020-04-03,广东省,1516,1378,8,130
2542,2020-04-03,广西壮族自治区,254,252,2,0
2543,2020-04-03,海南省,168,162,6,0
2544,2020-04-03,重庆市,579,570,6,3
2545,2020-04-03,四川省,557,538,3,16
2546,2020-04-03,贵州省,147,144,2,1
2547,2020-04-03,云南省,184,172,2,10
2548,2020-04-03,西藏自治区,1,1,0,0
2549,2020-04-03,陕西省,256,245,3,8
2550,2020-04-03,甘肃省,138,131,2,5
2551,2020-04-03,青海省,18,18,0,0
2552,2020-04-03,宁夏回族自治区,75,75,0,0
2553,2020-04-03,新疆维吾尔自治区,76,73,3,0
2554,2020-04-03,台湾省,348,50,5,293
2555,2020-04-03,香港特别行政区,845,173,4,668
2556,2020-04-03,澳门特别行政区,43,10,0,33
2557,2020-04-04,北京市,586,441,8,137
2558,2020-04-04,天津市,180,144,3,33
2559,2020-04-04,河北省,327,310,6,11
2560,2020-04-04,山西省,138,133,0,5
2561,2020-04-04,内蒙古自治区,117,74,1,42
2562,2020-04-04,辽宁省,142,126,2,14
2563,2020-04-04,吉林省,98,92,1,5
2564,2020-04-04,黑龙江省,504,469,13,22
2565,2020-04-04,上海市,531,356,6,169
2566,2020-04-04,江苏省,651,633,0,18
2567,2020-04-04,浙江省,1263,1230,1,32
2568,2020-04-04,安徽省,990,984,6,0
2569,2020-04-04,福建省,350,303,1,46
2570,2020-04-04,江西省,937,935,1,1
2571,2020-04-04,山东省,779,755,7,17
2572,2020-04-04,河南省,1276,1251,22,3
2573,2020-04-04,湖北省,67803,63470,3210,1123
2574,2020-04-04,湖南省,1019,1014,4,1
2575,2020-04-04,广东省,1524,1387,8,129
2576,2020-04-04,广西壮族自治区,254,252,2,0
2577,2020-04-04,海南省,168,162,6,0
2578,2020-04-04,重庆市,579,570,6,3
2579,2020-04-04,四川省,558,539,3,16
2580,2020-04-04,贵州省,147,144,2,1
2581,2020-04-04,云南省,184,172,2,10
2582,2020-04-04,西藏自治区,1,1,0,0
2583,2020-04-04,陕西省,256,245,3,8
2584,2020-04-04,甘肃省,138,131,2,5
2585,2020-04-04,青海省,18,18,0,0
2586,2020-04-04,宁夏回族自治区,75,75,0,0
2587,2020-04-04,新疆维吾尔自治区,76,73,3,0
2588,2020-04-04,台湾省,355,50,5,300
2589,2020-04-04,香港特别行政区,862,186,4,672
2590,2020-04-04,澳门特别行政区,44,10,0,34
2591,2020-04-05,北京市,587,443,8,136
2592,2020-04-05,天津市,180,144,3,33
2593,2020-04-05,河北省,327,310,6,11
2594,2020-04-05,山西省,138,133,0,5
2595,2020-04-05,内蒙古自治区,118,74,1,43
2596,2020-04-05,辽宁省,142,128,2,12
2597,2020-04-05,吉林省,98,92,1,5
2598,2020-04-05,黑龙江省,524,469,13,42
2599,2020-04-05,上海市,536,383,6,147
2600,2020-04-05,江苏省,651,633,0,18
2601,2020-04-05,浙江省,1264,1230,1,33
2602,2020-04-05,安徽省,990,984,6,0
2603,2020-04-05,福建省,350,305,1,44
2604,2020-04-05,江西省,937,935,1,1
2605,2020-04-05,山东省,780,755,7,18
2606,2020-04-05,河南省,1276,1252,22,2
2607,2020-04-05,湖北省,67803,63470,3212,1121
2608,2020-04-05,湖南省,1019,1014,4,1
2609,2020-04-05,广东省,1532,1395,8,129
2610,2020-04-05,广西壮族自治区,254,252,2,0
2611,2020-04-05,海南省,168,162,6,0
2612,2020-04-05,重庆市,579,570,6,3
2613,2020-04-05,四川省,559,540,3,16
2614,2020-04-05,贵州省,147,144,2,1
2615,2020-04-05,云南省,184,172,2,10
2616,2020-04-05,西藏自治区,1,1,0,0
2617,2020-04-05,陕西省,256,246,3,7
2618,2020-04-05,甘肃省,139,132,2,5
2619,2020-04-05,青海省,18,18,0,0
2620,2020-04-05,宁夏回族自治区,75,75,0,0
2621,2020-04-05,新疆维吾尔自治区,76,73,3,0
2622,2020-04-05,台湾省,363,54,5,304
2623,2020-04-05,香港特别行政区,890,206,4,680
2624,2020-04-05,澳门特别行政区,44,10,0,34
2625,2020-04-06,北京市,587,448,8,131
2626,2020-04-06,天津市,180,151,3,26
2627,2020-04-06,河北省,327,312,6,9
2628,2020-04-06,山西省,138,133,0,5
2629,2020-04-06,内蒙古自治区,121,74,1,46
2630,2020-04-06,辽宁省,144,130,2,12
2631,2020-04-06,吉林省,98,92,1,5
2632,2020-04-06,黑龙江省,544,469,13,62
2633,2020-04-06,上海市,538,389,6,143
2634,2020-04-06,江苏省,651,633,0,18
2635,2020-04-06,浙江省,1265,1230,1,34
2636,2020-04-06,安徽省,990,984,6,0
2637,2020-04-06,福建省,351,305,1,45
2638,2020-04-06,江西省,937,935,1,1
2639,2020-04-06,山东省,781,755,7,19
2640,2020-04-06,河南省,1276,1252,22,2
2641,2020-04-06,湖北省,67803,63470,3212,1121
2642,2020-04-06,湖南省,1019,1014,4,1
2643,2020-04-06,广东省,1533,1401,8,124
2644,2020-04-06,广西壮族自治区,254,252,2,0
2645,2020-04-06,海南省,168,162,6,0
2646,2020-04-06,重庆市,579,570,6,3
2647,2020-04-06,四川省,560,541,3,16
2648,2020-04-06,贵州省,147,144,2,1
2649,2020-04-06,云南省,184,173,2,9
2650,2020-04-06,西藏自治区,1,1,0,0
2651,2020-04-06,陕西省,256,246,3,7
2652,2020-04-06,甘肃省,139,132,2,5
2653,2020-04-06,青海省,18,18,0,0
2654,2020-04-06,宁夏回族自治区,75,75,0,0
2655,2020-04-06,新疆维吾尔自治区,76,73,3,0
2656,2020-04-06,台湾省,373,57,5,311
2657,2020-04-06,香港特别行政区,914,216,4,694
2658,2020-04-06,澳门特别行政区,44,10,0,34
2659,2020-04-07,北京市,588,455,8,125
2660,2020-04-07,天津市,180,152,3,25
2661,2020-04-07,河北省,327,312,6,9
2662,2020-04-07,山西省,163,134,0,29
2663,2020-04-07,内蒙古自治区,124,74,1,49
2664,2020-04-07,辽宁省,144,131,2,11
2665,2020-04-07,吉林省,98,92,1,5
2666,2020-04-07,黑龙江省,569,470,13,86
2667,2020-04-07,上海市,543,406,7,130
2668,2020-04-07,江苏省,651,633,0,18
2669,2020-04-07,浙江省,1266,1232,1,33
2670,2020-04-07,安徽省,990,984,6,0
2671,2020-04-07,福建省,351,307,1,43
2672,2020-04-07,江西省,937,935,1,1
2673,2020-04-07,山东省,783,755,7,21
2674,2020-04-07,河南省,1276,1252,22,2
2675,2020-04-07,湖北省,67803,63470,3213,1120
2676,2020-04-07,湖南省,1019,1014,4,1
2677,2020-04-07,广东省,1536,1411,8,117
2678,2020-04-07,广西壮族自治区,254,252,2,0
2679,2020-04-07,海南省,168,162,6,0
2680,2020-04-07,重庆市,579,570,6,3
2681,2020-04-07,四川省,560,541,3,16
2682,2020-04-07,贵州省,147,144,2,1
2683,2020-04-07,云南省,184,173,2,9
2684,2020-04-07,西藏自治区,1,1,0,0
2685,2020-04-07,陕西省,256,246,3,7
2686,2020-04-07,甘肃省,139,133,2,4
2687,2020-04-07,青海省,18,18,0,0
2688,2020-04-07,宁夏回族自治区,75,75,0,0
2689,2020-04-07,新疆维吾尔自治区,76,73,3,0
2690,2020-04-07,台湾省,376,61,5,310
2691,2020-04-07,香港特别行政区,935,236,4,695
2692,2020-04-07,澳门特别行政区,44,10,0,34
2693,2020-04-08,北京市,588,464,8,116
2694,2020-04-08,天津市,181,152,3,26
2695,2020-04-08,河北省,327,313,6,8
2696,2020-04-08,山西省,166,134,0,32
2697,2020-04-08,内蒙古自治区,126,79,1,46
2698,2020-04-08,辽宁省,144,131,2,11
2699,2020-04-08,吉林省,98,93,1,4
2700,2020-04-08,黑龙江省,609,470,13,126
2701,2020-04-08,上海市,552,417,7,128
2702,2020-04-08,江苏省,651,633,0,18
2703,2020-04-08,浙江省,1267,1235,1,31
2704,2020-04-08,安徽省,991,984,6,1
2705,2020-04-08,福建省,351,308,1,42
2706,2020-04-08,江西省,937,935,1,1
2707,2020-04-08,山东省,783,756,7,20
2708,2020-04-08,河南省,1276,1252,22,2
2709,2020-04-08,湖北省,67803,63470,3215,1118
2710,2020-04-08,湖南省,1019,1014,4,1
2711,2020-04-08,广东省,1539,1423,8,108
2712,2020-04-08,广西壮族自治区,254,252,2,0
2713,2020-04-08,海南省,168,162,6,0
2714,2020-04-08,重庆市,579,570,6,3
2715,2020-04-08,四川省,560,541,3,16
2716,2020-04-08,贵州省,147,144,2,1
2717,2020-04-08,云南省,184,173,2,9
2718,2020-04-08,西藏自治区,1,1,0,0
2719,2020-04-08,陕西省,256,246,3,7
2720,2020-04-08,甘肃省,139,135,2,2
2721,2020-04-08,青海省,18,18,0,0
2722,2020-04-08,宁夏回族自治区,75,75,0,0
2723,2020-04-08,新疆维吾尔自治区,76,73,3,0
2724,2020-04-08,台湾省,379,67,5,307
2725,2020-04-08,香港特别行政区,960,264,4,692
2726,2020-04-08,澳门特别行政区,45,10,0,35
2727,2020-04-09,北京市,588,469,8,111
2728,2020-04-09,天津市,182,154,3,25
2729,2020-04-09,河北省,327,313,6,8
2730,2020-04-09,山西省,168,134,0,34
2731,2020-04-09,内蒙古自治区,128,79,1,48
2732,2020-04-09,辽宁省,144,132,2,10
2733,2020-04-09,吉林省,98,95,1,2
2734,2020-04-09,黑龙江省,638,470,13,155
2735,2020-04-09,上海市,555,422,7,126
2736,2020-04-09,江苏省,651,634,0,17
2737,2020-04-09,浙江省,1267,1235,1,31
2738,2020-04-09,安徽省,991,984,6,1
2739,2020-04-09,福建省,351,311,1,39
2740,2020-04-09,江西省,937,936,1,0
2741,2020-04-09,山东省,783,756,7,20
2742,2020-04-09,河南省,1276,1252,22,2
2743,2020-04-09,湖北省,67803,63470,3216,1117
2744,2020-04-09,湖南省,1019,1014,4,1
2745,2020-04-09,广东省,1544,1434,8,102
2746,2020-04-09,广西壮族自治区,254,252,2,0
2747,2020-04-09,海南省,168,162,6,0
2748,2020-04-09,重庆市,579,570,6,3
2749,2020-04-09,四川省,560,546,3,11
2750,2020-04-09,贵州省,147,144,2,1
2751,2020-04-09,云南省,184,173,2,9
2752,2020-04-09,西藏自治区,1,1,0,0
2753,2020-04-09,陕西省,256,246,3,7
2754,2020-04-09,甘肃省,139,135,2,2
2755,2020-04-09,青海省,18,18,0,0
2756,2020-04-09,宁夏回族自治区,75,75,0,0
2757,2020-04-09,新疆维吾尔自治区,76,73,3,0
2758,2020-04-09,台湾省,380,80,5,295
2759,2020-04-09,香港特别行政区,973,293,4,676
2760,2020-04-09,澳门特别行政区,45,10,0,35
2761,2020-04-10,北京市,589,474,8,107
2762,2020-04-10,天津市,183,158,3,22
2763,2020-04-10,河北省,327,313,6,8
2764,2020-04-10,山西省,172,135,0,37
2765,2020-04-10,内蒙古自治区,155,79,1,75
2766,2020-04-10,辽宁省,145,133,2,10
2767,2020-04-10,吉林省,98,96,1,1
2768,2020-04-10,黑龙江省,661,470,13,178
2769,2020-04-10,上海市,555,435,7,113
2770,2020-04-10,江苏省,652,636,0,16
2771,2020-04-10,浙江省,1267,1236,1,30
2772,2020-04-10,安徽省,991,984,6,1
2773,2020-04-10,福建省,351,317,1,33
2774,2020-04-10,江西省,937,936,1,0
2775,2020-04-10,山东省,784,757,7,20
2776,2020-04-10,河南省,1276,1252,22,2
2777,2020-04-10,湖北省,67803,63470,3219,1114
2778,2020-04-10,湖南省,1019,1014,4,1
2779,2020-04-10,广东省,1548,1437,8,103
2780,2020-04-10,广西壮族自治区,254,252,2,0
2781,2020-04-10,海南省,168,162,6,0
2782,2020-04-10,重庆市,579,570,6,3
2783,2020-04-10,四川省,560,547,3,10
2784,2020-04-10,贵州省,147,144,2,1
2785,2020-04-10,云南省,184,174,2,8
2786,2020-04-10,西藏自治区,1,1,0,0
2787,2020-04-10,陕西省,256,248,3,5
2788,2020-04-10,甘肃省,139,135,2,2
2789,2020-04-10,青海省,18,18,0,0
2790,2020-04-10,宁夏回族自治区,75,75,0,0
2791,2020-04-10,新疆维吾尔自治区,76,73,3,0
2792,2020-04-10,台湾省,382,91,6,285
2793,2020-04-10,香港特别行政区,989,309,4,676
2794,2020-04-10,澳门特别行政区,45,10,0,35
2795,2020-04-11,北京市,589,479,8,102
2796,2020-04-11,天津市,183,161,3,19
2797,2020-04-11,河北省,327,313,6,8
2798,2020-04-11,山西省,172,135,0,37
2799,2020-04-11,内蒙古自治区,155,83,1,71
2800,2020-04-11,辽宁省,145,136,2,7
2801,2020-04-11,吉林省,99,96,1,2
2802,2020-04-11,黑龙江省,684,470,13,201
2803,2020-04-11,上海市,607,438,7,162
2804,2020-04-11,江苏省,653,638,0,15
2805,2020-04-11,浙江省,1267,1238,1,28
2806,2020-04-11,安徽省,991,984,6,1
2807,2020-04-11,福建省,352,321,1,30
2808,2020-04-11,江西省,937,936,1,0
2809,2020-04-11,山东省,784,757,7,20
2810,2020-04-11,河南省,1276,1253,22,1
2811,2020-04-11,湖北省,67803,63470,3219,1114
2812,2020-04-11,湖南省,1019,1014,4,1
2813,2020-04-11,广东省,1552,1443,8,101
2814,2020-04-11,广西壮族自治区,254,252,2,0
2815,2020-04-11,海南省,168,162,6,0
2816,2020-04-11,重庆市,579,570,6,3
2817,2020-04-11,四川省,560,547,3,10
2818,2020-04-11,贵州省,147,144,2,1
2819,2020-04-11,云南省,184,174,2,8
2820,2020-04-11,西藏自治区,1,1,0,0
2821,2020-04-11,陕西省,256,248,3,5
2822,2020-04-11,甘肃省,139,135,2,2
2823,2020-04-11,青海省,18,18,0,0
2824,2020-04-11,宁夏回族自治区,75,75,0,0
2825,2020-04-11,新疆维吾尔自治区,76,73,3,0
2826,2020-04-11,台湾省,385,99,6,280
2827,2020-04-11,香港特别行政区,1000,336,4,660
2828,2020-04-11,澳门特别行政区,45,10,0,35
2829,2020-04-12,北京市,589,484,8,97
2830,2020-04-12,天津市,184,161,3,20
2831,2020-04-12,河北省,327,313,6,8
2832,2020-04-12,山西省,173,135,0,38
2833,2020-04-12,内蒙古自治区,190,83,1,106
2834,2020-04-12,辽宁省,145,136,2,7
2835,2020-04-12,吉林省,100,96,1,3
2836,2020-04-12,黑龙江省,740,470,13,257
2837,2020-04-12,上海市,618,446,7,165
2838,2020-04-12,江苏省,653,638,0,15
2839,2020-04-12,浙江省,1267,1239,1,27
2840,2020-04-12,安徽省,991,984,6,1
2841,2020-04-12,福建省,352,325,1,26
2842,2020-04-12,江西省,937,936,1,0
2843,2020-04-12,山东省,784,758,7,19
2844,2020-04-12,河南省,1276,1253,22,1
2845,2020-04-12,湖北省,67803,63470,3221,1112
2846,2020-04-12,湖南省,1019,1014,4,1
2847,2020-04-12,广东省,1555,1454,8,93
2848,2020-04-12,广西壮族自治区,254,252,2,0
2849,2020-04-12,海南省,168,162,6,0
2850,2020-04-12,重庆市,579,570,6,3
2851,2020-04-12,四川省,560,548,3,9
2852,2020-04-12,贵州省,147,144,2,1
2853,2020-04-12,云南省,184,174,2,8
2854,2020-04-12,西藏自治区,1,1,0,0
2855,2020-04-12,陕西省,256,248,3,5
2856,2020-04-12,甘肃省,139,135,2,2
2857,2020-04-12,青海省,18,18,0,0
2858,2020-04-12,宁夏回族自治区,75,75,0,0
2859,2020-04-12,新疆维吾尔自治区,76,73,3,0
2860,2020-04-12,台湾省,388,109,6,273
2861,2020-04-12,香港特别行政区,1004,360,4,640
2862,2020-04-12,澳门特别行政区,45,13,0,32
2863,2020-04-13,北京市,589,491,8,90
2864,2020-04-13,天津市,184,164,3,17
2865,2020-04-13,河北省,327,314,6,7
2866,2020-04-13,山西省,173,135,0,38
2867,2020-04-13,内蒙古自治区,190,91,1,98
2868,2020-04-13,辽宁省,145,138,2,5
2869,2020-04-13,吉林省,100,96,1,3
2870,2020-04-13,黑龙江省,819,470,13,336
2871,2020-04-13,上海市,618,458,7,153
2872,2020-04-13,江苏省,653,641,0,12
2873,2020-04-13,浙江省,1267,1242,1,24
2874,2020-04-13,安徽省,991,984,6,1
2875,2020-04-13,福建省,353,329,1,23
2876,2020-04-13,江西省,937,936,1,0
2877,2020-04-13,山东省,784,759,7,18
2878,2020-04-13,河南省,1276,1254,22,0
2879,2020-04-13,湖北省,67803,63470,3221,1112
2880,2020-04-13,湖南省,1019,1014,4,1
2881,2020-04-13,广东省,1564,1458,8,98
2882,2020-04-13,广西壮族自治区,254,252,2,0
2883,2020-04-13,海南省,168,162,6,0
2884,2020-04-13,重庆市,579,570,6,3
2885,2020-04-13,四川省,560,548,3,9
2886,2020-04-13,贵州省,147,144,2,1
2887,2020-04-13,云南省,184,175,2,7
2888,2020-04-13,西藏自治区,1,1,0,0
2889,2020-04-13,陕西省,256,248,3,5
2890,2020-04-13,甘肃省,139,135,2,2
2891,2020-04-13,青海省,18,18,0,0
2892,2020-04-13,宁夏回族自治区,75,75,0,0
2893,2020-04-13,新疆维吾尔自治区,76,73,3,0
2894,2020-04-13,台湾省,393,114,6,273
2895,2020-04-13,香港特别行政区,1009,397,4,608
2896,2020-04-13,澳门特别行政区,45,13,0,32
2897,2020-04-14,北京市,590,495,8,87
2898,2020-04-14,天津市,185,168,3,14
2899,2020-04-14,河北省,327,314,6,7
2900,2020-04-14,山西省,186,135,0,51
2901,2020-04-14,内蒙古自治区,190,94,1,95
2902,2020-04-14,辽宁省,145,138,2,5
2903,2020-04-14,吉林省,102,96,1,5
2904,2020-04-14,黑龙江省,841,470,13,358
2905,2020-04-14,上海市,622,468,7,147
2906,2020-04-14,江苏省,653,642,0,11
2907,2020-04-14,浙江省,1268,1244,1,23
2908,2020-04-14,安徽省,991,984,6,1
2909,2020-04-14,福建省,353,331,1,21
2910,2020-04-14,江西省,937,936,1,0
2911,2020-04-14,山东省,784,761,7,16
2912,2020-04-14,河南省,1276,1254,22,0
2913,2020-04-14,湖北省,67803,63470,3222,1111
2914,2020-04-14,湖南省,1019,1014,4,1
2915,2020-04-14,广东省,1566,1462,8,96
2916,2020-04-14,广西壮族自治区,254,252,2,0
2917,2020-04-14,海南省,168,162,6,0
2918,2020-04-14,重庆市,579,570,6,3
2919,2020-04-14,四川省,560,550,3,7
2920,2020-04-14,贵州省,147,144,2,1
2921,2020-04-14,云南省,184,176,2,6
2922,2020-04-14,西藏自治区,1,1,0,0
2923,2020-04-14,陕西省,256,251,3,2
2924,2020-04-14,甘肃省,139,136,2,1
2925,2020-04-14,青海省,18,18,0,0
2926,2020-04-14,宁夏回族自治区,75,75,0,0
2927,2020-04-14,新疆维吾尔自治区,76,73,3,0
2928,2020-04-14,台湾省,393,124,6,263
2929,2020-04-14,香港特别行政区,1012,434,4,574
2930,2020-04-14,澳门特别行政区,45,15,0,30
2931,2020-04-15,北京市,593,503,8,82
2932,2020-04-15,天津市,185,171,3,11
2933,2020-04-15,河北省,328,315,6,7
2934,2020-04-15,山西省,194,135,0,59
2935,2020-04-15,内蒙古自治区,193,94,1,98
2936,2020-04-15,辽宁省,145,138,2,5
2937,2020-04-15,吉林省,102,96,1,5
2938,2020-04-15,黑龙江省,861,471,13,377
2939,2020-04-15,上海市,628,485,7,136
2940,2020-04-15,江苏省,653,642,0,11
2941,2020-04-15,浙江省,1268,1244,1,23
2942,2020-04-15,安徽省,991,984,6,1
2943,2020-04-15,福建省,353,333,1,19
2944,2020-04-15,江西省,937,936,1,0
2945,2020-04-15,山东省,784,761,7,16
2946,2020-04-15,河南省,1276,1254,22,0
2947,2020-04-15,湖北省,67803,63470,3222,1111
2948,2020-04-15,湖南省,1019,1014,4,1
2949,2020-04-15,广东省,1571,1471,8,92
2950,2020-04-15,广西壮族自治区,254,252,2,0
2951,2020-04-15,海南省,168,162,6,0
2952,2020-04-15,重庆市,579,570,6,3
2953,2020-04-15,四川省,560,552,3,5
2954,2020-04-15,贵州省,147,144,2,1
2955,2020-04-15,云南省,184,176,2,6
2956,2020-04-15,西藏自治区,1,1,0,0
2957,2020-04-15,陕西省,256,251,3,2
2958,2020-04-15,甘肃省,139,136,2,1
2959,2020-04-15,青海省,18,18,0,0
2960,2020-04-15,宁夏回族自治区,75,75,0,0
2961,2020-04-15,新疆维吾尔自治区,76,73,3,0
2962,2020-04-15,台湾省,395,137,6,252
2963,2020-04-15,香港特别行政区,1016,459,4,553
2964,2020-04-15,澳门特别行政区,45,16,0,29
2965,2020-04-16,北京市,593,509,8,76
2966,2020-04-16,天津市,186,172,3,11
2967,2020-04-16,河北省,328,316,6,6
2968,2020-04-16,山西省,197,135,0,62
2969,2020-04-16,内蒙古自治区,193,103,1,89
2970,2020-04-16,辽宁省,146,140,2,4
2971,2020-04-16,吉林省,102,97,1,4
2972,2020-04-16,黑龙江省,872,471,13,388
2973,2020-04-16,上海市,628,489,7,132
2974,2020-04-16,江苏省,653,643,0,10
2975,2020-04-16,浙江省,1268,1246,1,21
2976,2020-04-16,安徽省,991,984,6,1
2977,2020-04-16,福建省,354,334,1,19
2978,2020-04-16,江西省,937,936,1,0
2979,2020-04-16,山东省,787,761,7,19
2980,2020-04-16,河南省,1276,1254,22,0
2981,2020-04-16,湖北省,68128,63487,4512,129
2982,2020-04-16,湖南省,1019,1014,4,1
2983,2020-04-16,广东省,1577,1475,8,94
2984,2020-04-16,广西壮族自治区,254,252,2,0
2985,2020-04-16,海南省,168,162,6,0
2986,2020-04-16,重庆市,579,570,6,3
2987,2020-04-16,四川省,560,552,3,5
2988,2020-04-16,贵州省,147,144,2,1
2989,2020-04-16,云南省,184,177,2,5
2990,2020-04-16,西藏自治区,1,1,0,0
2991,2020-04-16,陕西省,256,252,3,1
2992,2020-04-16,甘肃省,139,137,2,0
2993,2020-04-16,青海省,18,18,0,0
2994,2020-04-16,宁夏回族自治区,75,75,0,0
2995,2020-04-16,新疆维吾尔自治区,76,73,3,0
